Ticker,LULU,LULU,LULU,LULU,LULU,PYPL,PYPL,PYPL,PYPL,PYPL,ADBE,ADBE,ADBE,ADBE,ADBE,NKE,NKE,NKE,NKE,NKE,MC,MC,MC,MC,MC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,320.5,323.7699890136719,317.2900085449219,321.2799987792969,742000,256.0,256.3089904785156,245.11000061035156,252.02000427246094,17998700,485.6700134277344,485.6700134277344,475.9200134277344,483.6099853515625,2537100,125.1692062245126,126.33970838302459,124.5461886476732,126.00933074951172,5201000,42.13725766704048,42.20518169989763,41.224017432972836,42.08442306518555,382100
2021-05-07,322.0299987792969,331.54998779296875,322.0299987792969,330.239990234375,859900,255.9199981689453,258.6400146484375,251.63999938964844,253.36000061035156,10170000,496.0,499.1499938964844,485.7799987792969,488.7300109863281,1632300,127.43470697499733,131.55037660604148,127.17039910541915,130.0872344970703,10566700,42.0132420898882,42.66970045894551,41.43587672636834,42.456153869628906,418400
2021-05-10,330.0,331.6499938964844,324.1499938964844,324.260009765625,856900,252.01499938964844,252.41000366210938,243.4499969482422,243.6300048828125,8909200,487.5400085449219,489.0400085449219,478.6300048828125,479.3800048828125,1970900,130.2665992475761,131.1161582637978,128.66186865932417,128.75625610351562,5669300,42.63015289115161,42.986060834770235,41.681058001626496,41.70478439331055,351600
2021-05-11,318.69000244140625,323.7699890136719,316.3999938964844,322.0400085449219,1200000,235.0,250.55499267578125,233.61000061035156,248.60000610351562,9258200,471.0299987792969,486.9100036621094,468.5,485.19000244140625,2293700,130.62529763091348,130.62529763091348,127.44414000084983,129.43589782714844,8045400,41.00878568967183,41.443789700124384,40.387919894950244,40.51051330566406,488500
2021-05-12,317.0199890136719,321.70001220703125,304.29998779296875,305.2099914550781,1312800,240.58900451660156,246.5,238.82000732421875,239.91000366210938,8649800,477.19000244140625,480.989990234375,469.57000732421875,472.0899963378906,2399500,127.83115605777704,129.15270967784727,125.86771607652479,125.9149169921875,5865100,40.46304717360129,41.44773151023513,40.221818835581374,40.542137145996094,592800
2021-05-13,307.7799987792969,311.0400085449219,304.0,307.92999267578125,854300,241.9199981689453,245.67999267578125,237.8000030517578,240.8000030517578,7274000,478.010009765625,480.4599914550781,471.760009765625,474.1600036621094,1996500,126.20753448250866,127.46300386011542,125.0653501760316,126.1225814819336,6284300,40.73986316309007,41.918323005286105,40.73986316309007,41.48332214355469,565900
2021-05-14,309.4200134277344,316.7699890136719,309.0,314.6499938964844,606400,244.0189971923828,247.1199951171875,242.27000427246094,246.2899932861328,6729700,481.6300048828125,488.3299865722656,478.69000244140625,486.55999755859375,1857100,126.81166709603949,129.02053150496937,126.53792485200469,128.31256103515625,4367900,41.823423622012285,42.21096877738996,41.45169405016509,42.076515197753906,370800
2021-05-17,311.5,314.6499938964844,309.1199951171875,314.5400085449219,631800,245.14999389648438,246.24000549316406,240.60000610351562,244.36000061035156,5185100,487.0299987792969,487.8699951171875,478.1099853515625,482.739990234375,1581000,128.69019794834517,129.38873423616948,127.90670863197091,128.76571655273438,3934200,41.79179112790679,41.99742692494964,41.04833491756427,41.957881927490234,308700
2021-05-18,314.29998779296875,316.5799865722656,310.7900085449219,312.0299987792969,653600,243.5,247.43499755859375,242.65499877929688,243.2100067138672,4726800,484.6300048828125,488.32000732421875,480.4599914550781,480.6199951171875,1395100,128.79401562507817,129.76629411013275,127.85948923491453,127.96332550048828,5664700,42.13188370555199,42.29006671311303,41.02460566971468,41.03251647949219,428600
2021-05-19,307.4599914550781,310.9200134277344,304.3800048828125,310.30999755859375,737700,235.86000061035156,245.33999633789062,235.11000061035156,244.6300048828125,7210500,473.0199890136719,480.8699951171875,472.0,480.4700012207031,2047500,125.99987478491809,126.46242073006945,124.56506483940358,125.50902557373047,5582300,40.33650998399489,41.89460751159045,40.19414558974302,41.76015090942383,525600
2021-05-20,310.9100036621094,320.0400085449219,310.7200012207031,319.1700134277344,846200,246.99000549316406,252.92999267578125,245.35000610351562,251.5399932861328,8112900,483.67999267578125,495.3599853515625,482.6099853515625,491.6700134277344,1991100,126.2830811069665,126.68899176157466,124.7821868153701,125.80166625976562,4934800,41.73641962963753,41.90092944297512,40.99296355999034,41.60196304321289,358000
2021-05-21,322.8699951171875,322.8699951171875,310.4100036621094,313.20001220703125,1186900,253.80099487304688,255.2100067138672,250.41000366210938,250.69000244140625,6842200,494.19000244140625,496.2300109863281,487.1300048828125,488.07000732421875,1567800,126.33026237008573,126.65120555160652,124.98983990282491,125.225830078125,5329700,41.942061430056164,42.353336022649515,41.50310503878296,41.92624282836914,348200
2021-05-24,315.239990234375,320.3999938964844,313.5,318.19000244140625,735700,254.1300048828125,257.6000061035156,252.42999267578125,257.1700134277344,6370100,494.6400146484375,499.989990234375,492.010009765625,497.8299865722656,1846900,125.64118426677811,126.82113522944996,125.36742757736721,126.54737854003906,4313200,42.11605828966512,42.312205307992265,41.586148769716395,42.04487609863281,278600
2021-05-25,320.8399963378906,324.54998779296875,318.82000732421875,324.1099853515625,967700,258.5,260.3699951171875,257.2799987792969,258.6499938964844,6048100,499.0199890136719,505.6000061035156,498.8699951171875,505.0799865722656,2322500,127.37807488857537,127.595181843344,126.34916105543391,126.7928237915039,4885800,42.13979377755734,42.68552503230671,41.317247524510755,41.36470031738281,321900
2021-05-26,325.9100036621094,330.0299987792969,324.3699951171875,329.760009765625,1049600,259.7799987792969,262.32000732421875,259.1600036621094,261.3699951171875,5405300,506.2699890136719,509.5,504.6300048828125,506.9800109863281,1695600,127.62349968964553,130.1910742664344,127.43471040681968,129.2187957763672,6781500,41.34096412314303,42.20305818872025,41.1511439453719,42.10023880004883,237800
2021-05-27,327.5199890136719,331.3999938964844,323.7200012207031,328.1099853515625,1744100,259.8599853515625,260.6400146484375,256.2799987792969,259.4700012207031,7051200,505.0,505.0,497.45001220703125,498.2799987792969,2957300,129.8417832583115,130.55918812813886,128.81286966240634,128.90725708007812,12882300,42.701339487807864,42.701339487807864,41.78388170395479,42.28215408325195,226200
2021-05-28,330.5199890136719,330.5199890136719,323.0,323.1300048828125,909400,261.07000732421875,263.1499938964844,259.8699951171875,260.0199890136719,4281800,506.0799865722656,511.3699951171875,504.19000244140625,504.5799865722656,1924800,128.86472337281765,129.9146346751465,128.72283488545503,129.07281494140625,4153500,42.25051514736465,42.46406173706055,41.80760638392694,42.46406173706055,162000
2021-06-01,322.44000244140625,323.3900146484375,315.8999938964844,318.6199951171875,1318200,261.0799865722656,263.4200134277344,256.5199890136719,259.2699890136719,5869600,504.5400085449219,506.0,492.30999755859375,495.9100036621094,2189000,130.38758822825434,130.57675847547745,126.94463777084066,127.22838592529297,5577900,42.70134027302791,43.38943286929836,42.52733866729223,43.28661346435547,287700
2021-06-02,319.9100036621094,321.7099914550781,315.7900085449219,320.7799987792969,1124900,260.4800109863281,264.7799987792969,259.5799865722656,262.1700134277344,6801800,495.17999267578125,501.82000732421875,493.0899963378906,495.7699890136719,1761300,127.30401525905984,128.15530274218438,126.3014002873274,126.90675354003906,5226100,43.34197025201011,43.34988106034939,42.07651245576766,42.23469543457031,446000
2021-06-03,318.6300048828125,320.9200134277344,313.05999755859375,317.3599853515625,1954900,258.3999938964844,260.9800109863281,256.1499938964844,257.7900085449219,4947100,492.3999938964844,496.760009765625,487.3399963378906,493.1400146484375,1539100,125.98926298679106,127.3986075681048,125.33661357955692,126.90675354003906,5027400,42.02906223078992,42.25051662022874,41.48333404949151,41.92624282836914,216600
2021-06-04,321.8599853515625,331.0299987792969,318.5,329.5199890136719,2591100,259.5140075683594,263.4599914550781,259.1499938964844,263.0400085449219,4086100,498.7300109863281,506.5,497.7200012207031,504.5,1644200,127.21889062310142,127.63507368977176,125.11906837418111,126.50003814697266,5217100,41.9262408906024,42.30588127936508,41.546603518929366,42.02115249633789,208500
2021-06-07,330.5299987792969,338.20001220703125,330.1099853515625,331.6099853515625,1444400,262.4800109863281,262.94000244140625,260.19000244140625,260.6000061035156,3979800,504.989990234375,509.7799987792969,502.0,509.4700012207031,1768500,126.74598848761646,127.88102430393793,126.2257595289131,126.69869232177734,3765000,42.13978968428425,42.543156487056,41.91991624853699,42.28215408325195,432400
2021-06-08,334.8699951171875,335.489990234375,328.3299865722656,331.0,1134100,261.5740051269531,264.54998779296875,260.56500244140625,263.1499938964844,4427000,511.1499938964844,516.2899780273438,508.07000732421875,509.20001220703125,1747800,127.39862080016998,127.42699560927858,125.24204871134806,126.13116455078125,4915200,42.20306926983399,43.08098216549346,41.491247187653286,43.00979995727539,367000
2021-06-09,331.0899963378906,331.7699890136719,325.6000061035156,327.2200012207031,861400,265.0,268.1990051269531,263.260009765625,263.6000061035156,4653000,513.989990234375,518.3200073242188,512.47998046875,514.6799926757812,1702400,126.38655864357253,127.5972654740991,124.33403199443352,124.70291900634766,6448100,42.80414738678214,42.874539094783344,42.274237908984404,42.47987365722656,370100
2021-06-10,329.0199890136719,332.760009765625,327.510009765625,329.79998779296875,671500,263.07000732421875,269.6499938964844,261.69000244140625,269.4700012207031,6055700,513.989990234375,536.4099731445312,513.010009765625,535.52001953125,3152400,124.38130413838458,125.39338707696976,123.14222273339605,123.88945007324219,6584100,42.669697833197155,43.152154577473,42.53524124060234,42.693424224853516,320000
2021-06-11,331.1000061035156,338.69000244140625,329.5400085449219,338.29998779296875,957700,268.75,271.8999938964844,268.3999938964844,271.45001220703125,4494600,529.75,541.8499755859375,529.75,541.260009765625,2871300,124.38130986304792,124.84478914122157,123.46381919841058,124.79749298095703,5414500,42.88325340683322,43.32616223515715,42.78043399293369,43.21543502807617,213800
2021-06-14,340.7699890136719,347.239990234375,335.20001220703125,337.6199951171875,895800,271.8999938964844,274.9700012207031,270.6000061035156,274.92999267578125,5174200,545.0399780273438,561.3599853515625,543.25,556.9500122070312,3522600,124.57047689758511,124.90153557824051,123.08547564589288,124.24888610839844,5743600,43.31824432805567,43.34197071915051,42.42451305271402,42.606422424316406,234100
2021-06-15,336.3900146484375,336.57000732421875,333.4200134277344,335.19000244140625,644600,274.7300109863281,274.7300109863281,270.67999267578125,271.8900146484375,5371100,554.989990234375,555.0,547.22998046875,548.4600219726562,2424800,124.41913294093968,124.61777103265901,122.801711129807,123.23680114746094,5168100,42.622244420265346,43.523883558785776,42.179335660060026,43.36570358276367,406000
2021-06-16,337.5199890136719,339.1400146484375,333.4700012207031,337.260009765625,841200,271.45001220703125,275.1600036621094,265.30999755859375,268.82000732421875,6874600,548.4600219726562,553.989990234375,535.719970703125,543.3300170898438,2842000,123.24627294326025,124.0691712791076,122.58417000448874,123.34085083007812,7915500,43.294520382879924,43.531793358501254,42.87533500828969,43.27870178222656,392600
2021-06-17,335.1499938964844,351.1000061035156,334.5,349.3999938964844,2003600,268.5,279.37200927734375,268.4599914550781,278.1099853515625,8071100,539.989990234375,552.719970703125,538.75,551.3599853515625,3566400,122.24367818947789,122.84903161027903,120.93837901256504,121.94099426269531,8568100,43.95888694065199,44.21197851932051,42.076515684351456,42.51942443847656,403000
2021-06-18,346.2099914550781,351.260009765625,343.489990234375,347.57000732421875,1509700,275.29998779296875,286.3800048828125,274.8599853515625,283.3800048828125,14713400,569.9600219726562,570.0,556.3900146484375,565.5900268554688,6762000,119.82224474583285,122.04502728167222,119.82224474583285,121.4585952758789,9784800,41.85505573691542,42.337512472161485,41.609874982149954,41.831329345703125,678400
2021-06-21,348.1700134277344,354.489990234375,345.7200012207031,352.2900085449219,829000,283.27899169921875,284.30499267578125,276.7250061035156,283.1000061035156,7287800,565.989990234375,570.1900024414062,560.3499755859375,567.3499755859375,2625900,122.2436615689956,123.68136672744767,121.73288612018702,123.0381851196289,6288500,42.392882303145406,42.867431316869265,42.13979070266196,42.50361251831055,563700
2021-06-22,352.2799987792969,360.25,352.04998779296875,359.1099853515625,921600,281.70001220703125,287.4599914550781,280.2200012207031,286.75,6049400,568.510009765625,576.3099975585938,567.0,575.739990234375,2370400,123.74760834967157,125.50691908756457,123.08550526181182,125.30828094482422,6043800,42.36124744908992,42.89906784592383,41.72851544075134,42.78042984008789,396500
2021-06-23,358.260009765625,362.1700134277344,357.0199890136719,359.3999938964844,684500,285.94000244140625,288.54998779296875,284.7799987792969,288.1199951171875,4966700,577.989990234375,579.7999877929688,570.7100219726562,574.22998046875,1616700,125.62040525517322,126.46222504328946,125.05289456735251,125.89471435546875,4566000,42.788335151053815,43.54761291360894,42.788335151053815,43.29452133178711,291700
2021-06-24,362.8399963378906,364.9599914550781,361.1700134277344,361.9100036621094,768200,290.17999267578125,296.010009765625,289.6400146484375,293.2099914550781,7160300,575.9000244140625,580.969970703125,574.9600219726562,578.260009765625,1835000,126.6513780939247,127.52158700952447,125.70551264308804,126.36763000488281,11420500,43.634605521675006,43.87583387842755,43.208305891045505,43.84024429321289,317300
2021-06-25,365.0,371.0,361.0,363.69000244140625,1707700,292.6000061035156,292.8699951171875,287.79998779296875,289.6000061035156,6616900,578.6400146484375,582.0,577.0599975585938,579.6599731445312,2133500,144.15935769433838,146.22133746185884,142.33382985819017,145.9943389892578,46285400,44.1012518654304,45.06616547249526,44.09334407293685,44.4255256652832,1926300
2021-06-28,365.05999755859375,367.7900085449219,363.5199890136719,363.7900085449219,1222100,290.8500061035156,294.260009765625,289.7799987792969,293.6499938964844,5058600,582.7100219726562,589.4099731445312,581.0,588.7999877929688,1714000,145.58760833971064,145.71057546670073,143.30806914122826,144.112060546875,13133300,44.496702843623765,44.77826970488644,43.57133735474466,44.18824768066406,487800
2021-06-29,363.7900085449219,368.32000732421875,363.1499938964844,366.6600036621094,648800,292.9700012207031,295.17999267578125,291.5299987792969,292.760009765625,4333200,586.780029296875,591.3400268554688,583.9000244140625,590.75,1204800,144.96335545398395,147.93337283596028,144.63231115639672,147.5077362060547,10279900,44.591615041811465,45.84837464199097,44.55997784080538,44.836795806884766,569900
2021-06-30,366.3399963378906,367.25,364.489990234375,364.9700012207031,663900,291.5299987792969,292.70001220703125,289.510009765625,291.4800109863281,4236000,590.75,592.239990234375,585.0,585.6400146484375,1704200,146.41054870739896,146.9307777408724,145.209309632465,146.12680053710938,10281800,44.81307807249765,45.200626316972105,44.68653226111439,44.99498748779297,604600
2021-07-01,363.7900085449219,366.510009765625,361.510009765625,364.2300109863281,880800,290.3299865722656,291.8999938964844,285.760009765625,289.0,5647400,583.3300170898438,587.780029296875,581.3499755859375,584.72998046875,1646100,145.7295321514712,149.64541548683863,145.55926882414312,149.44677734375,9011500,45.28760985357892,45.28760985357892,44.78142676740116,45.089881896972656,300400
2021-07-02,365.8699951171875,369.54998779296875,365.510009765625,368.4700012207031,697300,290.94000244140625,292.42999267578125,288.9200134277344,290.239990234375,4169400,588.6699829101562,594.0800170898438,587.9600219726562,593.0700073242188,1744600,149.64538675743927,151.31010483777385,149.10623649596715,151.09255981445312,6396700,45.27180381100558,45.342986011065726,44.98707501076501,45.1848030090332,303700
2021-07-06,369.95001220703125,372.4100036621094,364.739990234375,371.3699951171875,948000,290.0350036621094,294.5260009765625,289.5199890136719,292.6400146484375,5043500,595.8699951171875,600.6599731445312,592.47998046875,596.9000244140625,1657400,151.26280339405346,151.754657476907,149.31432284586953,151.44252014160156,6671000,45.255989141485166,45.255989141485166,43.71371001756327,43.98262023925781,404200
2021-07-07,374.0,378.0,371.260009765625,377.82000732421875,836800,294.8999938964844,299.3089904785156,291.9100036621094,297.1300048828125,6713900,600.0,607.6699829101562,597.4000244140625,605.77001953125,2022500,151.48980712890625,152.75726331109237,149.71157554432466,151.48980712890625,5408300,43.840250633220606,44.81307199193441,43.56343265122105,44.528343200683594,367400
2021-07-08,370.67999267578125,375.1499938964844,368.67999267578125,373.5299987792969,795500,292.1000061035156,295.864990234375,289.4599914550781,295.04998779296875,5912000,595.6400146484375,607.2999877929688,593.3300170898438,605.9500122070312,1846600,149.6075516144577,152.1141039699359,148.8319493721084,151.93438720703125,6081600,43.80070338195522,44.1091585508911,42.883245666901765,43.00188064575195,462700
2021-07-09,373.9100036621094,378.42999267578125,372.7699890136719,377.4200134277344,671400,296.4100036621094,300.8299865722656,295.0,300.2099914550781,5543300,601.4299926757812,605.9500122070312,597.4400024414062,604.5,2145200,152.93701237132368,153.19240012649817,151.820883449543,152.28436279296875,5002300,43.50807074216041,43.50807074216041,42.60643148376711,43.27079772949219,298000
2021-07-12,375.92999267578125,378.0,366.5799865722656,368.9100036621094,806000,302.3699951171875,303.5,298.55999755859375,302.9700012207031,5456000,606.0,607.4199829101562,596.47998046875,600.2000122070312,1696200,152.8896732568944,153.63690052643202,152.01002541682763,153.0599365234375,4992200,43.34989136845502,44.26734924316406,43.01770673227084,44.26734924316406,447300
2021-07-13,367.0400085449219,372.6199951171875,365.8800048828125,370.7699890136719,647000,302.19000244140625,307.82000732421875,298.75,301.19000244140625,7235000,600.5599975585938,609.3300170898438,598.4199829101562,605.010009765625,1435600,152.61537826452548,153.52340090788047,152.29377308027586,152.84237670898438,5747700,44.29107130976238,44.963345292449645,44.251526313796624,44.75770950317383,396900
2021-07-14,377.3399963378906,385.8999938964844,375.8299865722656,376.989990234375,2119400,303.010009765625,304.80999755859375,299.3299865722656,300.75,4848200,608.1400146484375,611.2999877929688,604.010009765625,608.8300170898438,1376900,153.10725761421648,153.92070259456725,152.6059500088244,152.7951202392578,4928000,44.75771026934667,44.9870754738001,43.24706846771277,43.28661346435547,329100
2021-07-15,379.6099853515625,380.82000732421875,370.3800048828125,376.1700134277344,1186200,300.8599853515625,301.17999267578125,294.1400146484375,296.510009765625,4943500,608.4000244140625,609.9500122070312,602.6500244140625,606.1699829101562,1618100,152.15194153601811,153.41939798067568,151.70738354781133,152.93701171875,6432500,42.7646022478467,43.559469478828454,42.432420728683695,43.254966735839844,224300
2021-07-16,376.4100036621094,378.5,370.9800109863281,371.69000244140625,623700,297.2300109863281,298.75,294.44000244140625,294.6300048828125,4268900,608.7100219726562,611.6199951171875,603.6599731445312,606.0999755859375,1249700,152.87076565203182,152.94643661810275,150.99795614824995,151.19659423828125,6603700,43.69788369545131,43.69788369545131,42.63806159916764,42.64596939086914,303700
2021-07-19,367.7799987792969,373.7200012207031,364.510009765625,373.0400085449219,903900,292.3500061035156,295.0690002441406,288.80999755859375,294.8500061035156,5681500,602.75,610.6900024414062,598.1400146484375,602.0499877929688,2046600,149.58858684882188,150.22232928127573,148.12250722484868,149.32374572753906,7377100,41.855056610910864,42.21096757197429,41.36469207405097,41.83924102783203,462400
2021-07-20,375.2699890136719,387.9200134277344,373.55999755859375,383.29998779296875,1637800,295.5150146484375,300.0299987792969,291.57000732421875,298.07000732421875,5424100,605.3900146484375,612.75,598.47998046875,608.719970703125,1675700,148.74680298831908,151.74519488441533,148.1036213775405,151.09255981445312,4629200,41.918335246357586,44.117069601358175,41.594061452871244,43.41315841674805,583600
2021-07-21,383.20001220703125,386.3699951171875,380.5,383.6199951171875,682400,296.489990234375,301.8299865722656,296.20001220703125,301.7699890136719,5497100,605.719970703125,612.5800170898438,603.3200073242188,612.260009765625,1381000,151.81141214937966,152.6910601331736,151.34793286041898,152.36001586914062,5393100,43.72161011668138,45.295526170204376,43.595064329746585,44.836795806884766,640900
2021-07-22,383.75,397.5,383.75,395.8500061035156,1196500,302.02099609375,304.57000732421875,301.8699951171875,303.69000244140625,3601500,614.5800170898438,623.9500122070312,614.5800170898438,623.6799926757812,1477900,152.38836275113604,154.8854466263047,152.21809948797755,154.81922912597656,4851500,44.97916396884569,47.99253973303448,44.97916396884569,45.967803955078125,1090400
2021-07-23,394.989990234375,405.95001220703125,394.1300048828125,402.7900085449219,1214700,305.760009765625,309.4750061035156,304.20001220703125,308.5299987792969,4231100,625.760009765625,631.6400146484375,622.0,625.8699951171875,2030400,155.45303267896648,157.43934197794636,154.86658613404043,157.35421752929688,4217700,46.4265297808932,46.56098335756538,45.105705320586154,46.23670959472656,566300
2021-07-26,402.57000732421875,405.94000244140625,392.5400085449219,395.44000244140625,799200,309.6600036621094,310.1600036621094,305.2300109863281,306.79998779296875,3805900,624.1799926757812,625.8699951171875,619.72998046875,620.7999877929688,1389800,156.7394006091038,157.51500292418663,154.95171513760064,156.1529541015625,3858800,46.4423467628856,46.829891896216324,45.87288924131787,46.6242561340332,352900
2021-07-27,394.2699890136719,394.2699890136719,385.739990234375,391.42999267578125,652300,305.5,306.3399963378906,294.8900146484375,300.4800109863281,6938400,621.0,623.9199829101562,610.6400146484375,618.280029296875,1540300,155.89755340319303,156.64478077268822,153.7788095585392,155.6610870361328,4359000,46.11807810655224,47.850174236566566,44.504616961911935,45.80961990356445,435700
2021-07-28,392.3500061035156,394.7699890136719,389.1300048828125,393.0899963378906,511500,300.739990234375,302.42999267578125,296.7799987792969,301.9800109863281,9185000,620.989990234375,626.0,617.5700073242188,620.9199829101562,1468100,155.5854388940721,156.91909843106603,155.1976305313317,156.5029296875,4093600,45.83334743223514,46.284166995741586,45.09779908817945,45.975711822509766,258700
2021-07-29,394.5400085449219,406.239990234375,394.32000732421875,402.8699951171875,1052000,285.3699951171875,289.0,281.6000061035156,283.1700134277344,18237000,617.0399780273438,625.6699829101562,617.0399780273438,621.7000122070312,1068900,156.91905379611381,157.98788624650297,156.43666766954263,157.95005798339844,3605600,46.49771086402349,47.25698555639294,46.10225491794489,47.06716537475586,300600
2021-07-30,399.1400146484375,403.2099914550781,397.8299865722656,400.1700134277344,563800,280.2449951171875,280.5,274.2099914550781,275.5299987792969,11693300,619.030029296875,622.7999877929688,617.2899780273438,621.6300048828125,1403400,157.5717305188943,158.7824372068685,157.3447320353755,158.44192504882812,5364400,47.03520913652065,47.554539156284136,46.65969653780826,47.33881759643555,371800
2021-08-02,402.7699890136719,406.2099914550781,399.5799865722656,402.6499938964844,511900,276.885009765625,276.885009765625,270.42999267578125,270.989990234375,10082800,625.8699951171875,627.5999755859375,612.9299926757812,618.75,1466800,159.90800784519976,160.77820231190847,158.9337676035171,159.6147918701172,5532500,47.642425751213516,48.40943370499464,47.21897096704417,47.36278533935547,270800
2021-08-03,402.760009765625,409.25,402.760009765625,407.510009765625,575000,272.05999755859375,274.5400085449219,269.57000732421875,273.5,8323000,620.22998046875,624.7000122070312,614.0,621.280029296875,1067300,160.0593714477372,162.21594377301395,159.36889362911904,161.96055603027344,5718100,47.474638525157054,47.898093293629564,46.44397295888958,46.61175537109375,299200
2021-08-04,409.0,413.489990234375,408.1199951171875,410.4700012207031,593200,274.0710144042969,276.0929870605469,270.6700134277344,275.5,6616900,622.469970703125,627.0800170898438,617.6199951171875,625.6799926757812,1306800,162.08353079585447,163.01047504841412,161.70519032661977,162.603759765625,4646200,46.14037136962418,47.09913294271264,46.04449612666104,46.98727798461914,235600
2021-08-05,411.0,415.3399963378906,410.6300048828125,414.3900146484375,553700,277.1000061035156,280.9599914550781,275.82000732421875,280.6700134277344,7354200,626.989990234375,632.469970703125,623.0,632.0800170898438,1158200,162.13080660539157,164.58059475308323,161.91324715177302,164.438720703125,3824000,47.33882096629896,47.84217130844384,47.10711967650636,47.554542541503906,350300
2021-08-06,412.44000244140625,413.0,406.5299987792969,408.5199890136719,609100,280.0,282.3699951171875,276.8699951171875,279.5400085449219,6086300,629.27001953125,631.8400268554688,625.1699829101562,631.3800048828125,1127700,164.92113526252433,164.94005661669277,163.35099482012532,163.44558715820312,4088700,48.02592869230478,48.16175168110349,47.202993283464444,47.970001220703125,270800
2021-08-09,409.0899963378906,410.6499938964844,406.760009765625,407.6400146484375,546300,280.2200012207031,281.1000061035156,277.4599914550781,278.1499938964844,3823000,634.97998046875,634.97998046875,626.9199829101562,629.219970703125,1118900,163.16179121851692,163.69147356482506,162.32942499845473,162.4713134765625,3612800,47.93804967423733,48.335936364305404,47.77825556575938,47.93006134033203,272500
2021-08-10,407.3299865722656,411.5400085449219,404.5799865722656,405.8699951171875,602100,278.94000244140625,280.489990234375,272.5,274.3699951171875,6264100,630.47998046875,633.2999877929688,620.5999755859375,621.739990234375,1540100,162.27265837195034,164.54274388888575,162.14969125703118,162.94422912597656,3747100,47.90607676706422,48.80092230369426,47.88610441400962,48.665096282958984,388000
2021-08-11,406.260009765625,413.489990234375,405.8699951171875,408.82000732421875,567500,277.4419860839844,278.2349853515625,273.1300048828125,276.4100036621094,5785900,623.760009765625,627.4199829101562,621.6500244140625,626.030029296875,1328300,162.68886031807094,163.84281734238982,161.68624523232936,161.99838256835938,4078300,48.82489570089747,49.591903632564794,48.68906966526676,49.575923919677734,326300
2021-08-12,407.5199890136719,410.0400085449219,406.3900146484375,408.9100036621094,397400,274.25,276.80499267578125,273.05999755859375,274.5899963378906,4509100,626.0,636.6400146484375,624.0399780273438,634.3499755859375,1163100,161.63897800574847,162.0457077343842,160.30530399473713,161.4025115966797,3997100,49.79165167798157,50.295002029296725,49.40814766434778,50.19113540649414,336400
2021-08-13,409.0,409.1400146484375,403.1700134277344,408.7200012207031,429300,276.1700134277344,276.80999755859375,274.6099853515625,274.9100036621094,4097200,634.489990234375,638.4299926757812,632.3499755859375,637.3099975585938,932800,161.22276676092687,162.42401995113096,159.64317315515638,162.39564514160156,2966200,50.19912415182865,50.47876152797578,49.55195944840682,49.735721588134766,252200
2021-08-16,406.25,407.57000732421875,400.3699951171875,407.4200134277344,572900,273.7300109863281,279.19000244140625,273.55999755859375,278.2799987792969,5283700,637.030029296875,638.02001953125,628.1900024414062,636.9400024414062,1105500,161.45920279946293,163.06717091271327,160.47550924411559,163.0293426513672,3530200,49.535983733141656,49.879539993180906,48.97990305007463,49.55995178222656,251000
2021-08-17,403.1199951171875,403.25,388.20001220703125,392.4800109863281,1099100,275.25,275.5450134277344,269.0799865722656,271.1000061035156,7966100,636.5499877929688,637.0,630.219970703125,635.010009765625,1346300,162.25376910094175,162.4051110518762,160.21071049437845,161.42141723632812,3602900,49.11253377609335,49.38418285119091,48.385473464482125,48.93675994873047,237900
2021-08-18,392.6000061035156,397.3500061035156,390.989990234375,391.3800048828125,512600,271.010009765625,272.7699890136719,268.4800109863281,268.8399963378906,4830900,632.7999877929688,637.1400146484375,626.0499877929688,626.77001953125,1386500,160.5606704548043,162.49969763845453,159.5296805119177,159.6715545654297,5487400,48.66510843326514,49.40016008988877,48.37747965666542,48.40943908691406,313700
2021-08-19,385.5,399.0,384.3599853515625,396.489990234375,840900,267.19000244140625,272.010009765625,266.6029968261719,270.5799865722656,5119900,624.8800048828125,642.5499877929688,623.6300048828125,637.6599731445312,1693700,157.92171534220017,158.47030464912683,155.47191264900303,156.62586975097656,7336300,47.93804364271527,48.46536200087239,47.09113710781256,47.2589225769043,276200
2021-08-20,395.9200134277344,398.20001220703125,391.5799865722656,397.8299865722656,635300,269.5400085449219,273.93499755859375,269.5400085449219,272.9599914550781,4179500,639.8400268554688,652.0,634.530029296875,647.3400268554688,1434000,157.26906662822,158.91486342301624,156.4650751499427,158.70677185058594,4039100,47.38676165086428,48.46137082340987,47.179028402289156,48.39345932006836,291700
2021-08-23,398.57000732421875,406.32000732421875,396.55999755859375,404.3599853515625,546300,275.75,278.2900085449219,273.0199890136719,276.9800109863281,5507500,645.8699951171875,658.5,645.52001953125,656.8599853515625,1652400,160.27691511588745,161.64841728158353,160.02152737532958,160.5323028564453,3796500,48.69705815792119,49.55994126792397,48.69705815792119,49.38417053222656,250700
2021-08-24,403.5,406.8299865722656,402.0,405.79998779296875,491000,278.92999267578125,279.5799865722656,276.5090026855469,279.510009765625,3542600,659.1400146484375,660.0,653.4000244140625,657.239990234375,866400,160.41880965026343,161.6200485565746,159.74723873172968,160.77822875976562,3133100,49.551952633906986,49.92746824265033,49.256335584374135,49.408138275146484,214700
