Ticker,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^N225,^N225,^N225,^N225,^N225,RTY=F,RTY=F,RTY=F,RTY=F,RTY=F,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^DJI,^DJI,^DJI,^DJI,^DJI
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,15207.3203125,15370.259765625,15102.349609375,15370.259765625,65602300.0,27875.5,28176.869140625,27821.9609375,28098.25,56800000.0,2191.800048828125,2211.199951171875,2170.199951171875,2205.699951171875,156500.0,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000.0,13356.6298828125,13563.51953125,13355.7099609375,13535.740234375,3990760000.0,33906.30078125,34233.3984375,33872.41015625,34084.1484375,320150000.0
2021-05-21,15411.0302734375,15467.1904296875,15364.4296875,15437.509765625,70065600.0,28269.609375,28411.560546875,28193.029296875,28317.830078125,58700000.0,2202.89990234375,2236.300048828125,2202.199951171875,2212.300048828125,132064.0,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000.0,13616.1904296875,13616.580078125,13463.259765625,13470.990234375,3733940000.0,34121.91015625,34415.48046875,34121.91015625,34207.83984375,306360000.0
2021-05-24,,,,,,28212.3203125,28584.1796875,28212.3203125,28364.609375,54700000.0,2210.199951171875,2237.39990234375,2200.5,2226.10009765625,123164.0,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000.0,13557.2099609375,13708.849609375,13551.009765625,13661.169921875,3509470000.0,34253.87109375,34472.51171875,34253.87109375,34393.98046875,251010000.0
2021-05-25,15548.2900390625,15568.599609375,15465.08984375,15465.08984375,92981200.0,28516.990234375,28576.970703125,28443.740234375,28553.98046875,54000000.0,2227.199951171875,2250.199951171875,2204.60009765625,2205.5,140731.0,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000.0,13721.5400390625,13751.1396484375,13631.7998046875,13657.169921875,4128990000.0,34428.66015625,34511.3515625,34266.03125,34312.4609375,285760000.0
2021-05-26,15520.4404296875,15541.8603515625,15407.48046875,15450.7197265625,58668800.0,28396.619140625,28710.830078125,28396.619140625,28642.189453125,64200000.0,2210.39990234375,2249.800048828125,2208.800048828125,2247.10009765625,139276.0,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000.0,13693.9404296875,13750.16015625,13679.58984375,13738.0,4264500000.0,34336.33984375,34409.58984375,34271.44140625,34323.05078125,258780000.0
2021-05-27,15419.2001953125,15490.0595703125,15350.669921875,15406.73046875,119417800.0,28543.3203125,28587.2109375,28360.560546875,28549.009765625,138200000.0,2247.5,2279.10009765625,2239.300048828125,2271.0,160567.0,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000.0,13742.58984375,13776.51953125,13701.6298828125,13736.2802734375,5087180000.0,34432.46875,34608.8203125,34389.23828125,34464.640625,520630000.0
2021-05-28,15443.1396484375,15548.7197265625,15435.740234375,15519.98046875,56862000.0,28912.5390625,29194.109375,28899.66015625,29149.41015625,80600000.0,2279.199951171875,2286.699951171875,2263.5,2268.60009765625,141815.0,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000.0,13792.0498046875,13820.8701171875,13747.6103515625,13748.740234375,4447940000.0,34558.5,34631.109375,34520.08984375,34529.44921875,290850000.0
2021-05-31,15496.48046875,15499.6396484375,15414.3798828125,15421.1298828125,36495900.0,29019.44921875,29147.7109375,28791.599609375,28860.080078125,53800000.0,,,,,,,,,,,,,,,,,,,,
2021-06-01,15513.1298828125,15685.400390625,15512.3603515625,15567.3603515625,56073600.0,28998.650390625,29075.470703125,28611.25,28814.33984375,47400000.0,2269.300048828125,2298.699951171875,2256.5,2293.89990234375,170148.0,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000.0,13829.0595703125,13836.169921875,13678.76953125,13736.48046875,4186280000.0,34584.19140625,34849.3203125,34542.87109375,34575.30859375,287700000.0
2021-06-02,15570.76953125,15631.01953125,15554.01953125,15602.7099609375,51678400.0,28730.810546875,29003.55078125,28565.830078125,28946.140625,71000000.0,2295.10009765625,2304.60009765625,2281.199951171875,2297.0,177113.0,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000.0,13743.240234375,13775.8896484375,13689.740234375,13756.330078125,5097630000.0,34614.62109375,34706.6484375,34545.9609375,34600.37890625,263810000.0
2021-06-03,15591.5400390625,15657.150390625,15477.3203125,15632.669921875,45339500.0,28890.390625,29157.16015625,28879.150390625,29058.109375,58500000.0,2298.0,2303.300048828125,2252.699951171875,2277.199951171875,200157.0,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000.0,13655.75,13684.1298828125,13548.9296875,13614.509765625,5396250000.0,34550.30859375,34667.41015625,34334.41015625,34577.0390625,297380000.0
2021-06-04,15651.6904296875,15705.8896484375,15607.919921875,15692.900390625,44669100.0,28901.419921875,28991.240234375,28764.6796875,28941.51953125,55800000.0,2279.10009765625,2293.5,2266.10009765625,2286.699951171875,125899.0,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000.0,13697.25,13826.8203125,13692.009765625,13814.490234375,4360710000.0,34618.69140625,34772.12109375,34618.69140625,34756.390625,270050000.0
2021-06-07,15661.580078125,15732.0595703125,15614.1796875,15677.150390625,46954400.0,29214.0,29241.19921875,28973.05078125,29019.240234375,51000000.0,2285.60009765625,2320.5,2270.10009765625,2317.39990234375,135705.0,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000.0,13802.8203125,13889.1103515625,13784.8896484375,13881.7197265625,4639210000.0,34766.19921875,34820.91015625,34574.51171875,34630.23828125,259120000.0
2021-06-08,15674.41015625,15727.23046875,15638.3203125,15640.599609375,54921800.0,29046.029296875,29140.6796875,28897.640625,28963.560546875,50400000.0,2319.0,2347.800048828125,2308.699951171875,2341.699951171875,178811.0,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000.0,13946.3203125,13981.7197265625,13831.98046875,13924.91015625,5958410000.0,34645.83984375,34665.37890625,34452.94140625,34599.8203125,289440000.0
2021-06-09,15642.740234375,15669.1396484375,15505.150390625,15581.1396484375,50364800.0,28901.560546875,28932.029296875,28801.830078125,28860.80078125,50400000.0,2340.60009765625,2350.300048828125,2322.5,2326.0,139562.0,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000.0,13980.23046875,14003.5,13906.4501953125,13911.75,5640490000.0,34626.16015625,34654.671875,34439.37109375,34447.140625,245100000.0
2021-06-10,15610.080078125,15637.9404296875,15513.3603515625,15571.2197265625,56997400.0,28799.740234375,29007.529296875,28799.740234375,28958.560546875,53300000.0,2327.39990234375,2338.0,2303.5,2309.10009765625,186028.0,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000.0,13933.8798828125,14031.1904296875,13904.400390625,14020.330078125,4919880000.0,34502.51171875,34737.7890625,34447.25,34466.23828125,309310000.0
2021-06-11,15583.2900390625,15703.83984375,15548.349609375,15693.26953125,57088600.0,29030.0390625,29080.890625,28839.5390625,28948.73046875,71100000.0,2310.0,2334.60009765625,2305.800048828125,2333.89990234375,172187.0,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000.0,14030.849609375,14069.419921875,14006.58984375,14069.419921875,4157580000.0,34499.80859375,34618.08984375,34328.6484375,34479.6015625,260840000.0
2021-06-14,15739.8896484375,15802.669921875,15673.6396484375,15673.6396484375,46556300.0,29153.109375,29208.349609375,29026.26953125,29161.80078125,45000000.0,2335.699951171875,2350.0,2318.0,2326.89990234375,201622.0,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000.0,14083.4697265625,14175.4501953125,14056.669921875,14174.1396484375,4415160000.0,34472.51953125,34472.51953125,34211.5390625,34393.75,295530000.0
2021-06-15,15744.76953125,15792.349609375,15714.9404296875,15729.51953125,45999200.0,29256.029296875,29480.849609375,29235.7109375,29441.30078125,53000000.0,2325.800048828125,2332.89990234375,2301.39990234375,2320.300048828125,138230.0,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000.0,14166.6396484375,14171.01953125,14052.16015625,14072.8603515625,4554580000.0,34397.1015625,34420.37890625,34199.16015625,34299.328125,272430000.0
2021-06-16,15756.830078125,15759.66015625,15674.6103515625,15710.5703125,58585900.0,29306.140625,29434.099609375,29263.720703125,29291.009765625,52400000.0,2319.699951171875,2323.5,2292.60009765625,2314.5,52335.0,4248.8701171875,4251.89013671875,4202.4501953125,4223.7001953125,4538350000.0,14085.5498046875,14129.6904296875,13903.73046875,14039.6796875,4683030000.0,34308.48046875,34333.25,33917.109375,34033.671875,347150000.0
2021-06-17,15655.3203125,15752.33984375,15649.2197265625,15727.669921875,62355100.0,29149.33984375,29197.6796875,28875.390625,29018.330078125,56900000.0,2307.89990234375,2318.89990234375,2261.89990234375,2288.800048828125,66390.0,4220.3701171875,4232.2900390625,4196.0498046875,4221.85986328125,5312680000.0,13999.1298828125,14196.2099609375,13998.9296875,14161.349609375,4558280000.0,34014.37890625,34091.7890625,33626.609375,33823.44921875,354690000.0
2021-06-18,15720.51953125,15736.9296875,15426.759765625,15448.0400390625,126347100.0,29136.740234375,29136.740234375,28957.98046875,28964.080078125,90200000.0,2289.699951171875,2293.300048828125,2243.10009765625,2259.469970703125,252479.0,4204.77978515625,4204.77978515625,4164.39990234375,4166.4501953125,6817010000.0,14096.9296875,14129.2197265625,14009.0400390625,14030.3798828125,6126070000.0,33622.69921875,33622.69921875,33271.9296875,33290.078125,563920000.0
2021-06-21,15391.5,15606.5703125,15309.4404296875,15603.240234375,61783600.0,28506.83984375,28506.83984375,27795.859375,28010.9296875,75800000.0,2223.60009765625,2287.300048828125,2206.199951171875,2280.89990234375,169819.0,4173.39990234375,4226.240234375,4173.39990234375,4224.7900390625,4128950000.0,14047.419921875,14150.7802734375,13960.0400390625,14141.48046875,4562010000.0,33312.0703125,33908.08984375,33312.0703125,33876.96875,317260000.0
2021-06-22,15587.5703125,15652.75,15518.3095703125,15636.330078125,53060800.0,28513.0703125,28895.259765625,28494.4609375,28884.130859375,67800000.0,2282.89990234375,2296.199951171875,2258.800048828125,2292.5,124757.0,4224.60986328125,4255.83984375,4217.27001953125,4246.43994140625,3828390000.0,14138.2900390625,14269.76953125,14121.0,14253.26953125,4433140000.0,33872.55859375,34040.69921875,33751.05859375,33945.578125,284130000.0
2021-06-23,15674.330078125,15675.900390625,15456.3896484375,15456.3896484375,50468000.0,28886.919921875,29007.830078125,28860.060546875,28874.890625,51100000.0,2292.699951171875,2312.199951171875,2283.89990234375,2300.300048828125,122883.0,4249.27001953125,4256.60009765625,4241.43017578125,4241.83984375,3730350000.0,14263.3798828125,14317.66015625,14246.2998046875,14271.73046875,4417470000.0,33948.5390625,34009.3984375,33869.828125,33874.23828125,255280000.0
2021-06-24,15528.5498046875,15606.8896484375,15476.669921875,15589.23046875,52474600.0,28811.8203125,28935.33984375,28758.369140625,28875.23046875,44600000.0,2302.0,2337.89990234375,2301.199951171875,2331.199951171875,110613.0,4256.97021484375,4271.27978515625,4256.97021484375,4266.490234375,3816660000.0,14357.26953125,14414.4599609375,14333.7001953125,14369.7099609375,4324620000.0,33933.91015625,34233.01953125,33933.91015625,34196.8203125,275870000.0
2021-06-25,15584.900390625,15612.66015625,15533.400390625,15607.9697265625,46613700.0,29137.30078125,29174.169921875,28992.740234375,29066.1796875,51600000.0,2336.800048828125,2346.699951171875,2325.800048828125,2332.0,161203.0,4274.4501953125,4286.1201171875,4271.16015625,4280.7001953125,7341450000.0,14400.8095703125,14409.080078125,14337.650390625,14360.3896484375,7468090000.0,34328.1015625,34501.01953125,34314.80078125,34433.83984375,432550000.0
2021-06-28,15570.7998046875,15668.080078125,15542.169921875,15554.1796875,43947600.0,29112.66015625,29121.279296875,28984.9296875,29048.01953125,47700000.0,2336.699951171875,2338.60009765625,2299.39990234375,2316.199951171875,137874.0,4284.89990234375,4292.14013671875,4274.669921875,4290.60986328125,4147890000.0,14417.8095703125,14505.1904296875,14417.2001953125,14500.509765625,4283000000.0,34428.1015625,34449.6484375,34186.12890625,34283.26953125,280280000.0
2021-06-29,15565.830078125,15752.9296875,15555.490234375,15690.58984375,50284300.0,28927.439453125,28951.6796875,28735.55078125,28812.609375,59700000.0,2317.60009765625,2328.800048828125,2299.300048828125,2304.60009765625,109224.0,4293.2099609375,4300.52001953125,4287.0400390625,4291.7998046875,3707150000.0,14509.1904296875,14535.9697265625,14471.3798828125,14528.330078125,4901300000.0,34338.890625,34469.828125,34266.828125,34292.2890625,282360000.0
2021-06-30,15700.0595703125,15709.33984375,15461.2001953125,15531.0400390625,63950700.0,28896.310546875,28998.990234375,28779.759765625,28791.529296875,54000000.0,2305.300048828125,2314.800048828125,2284.699951171875,2307.800048828125,134813.0,4290.64990234375,4302.43017578125,4287.9599609375,4297.5,4266040000.0,14509.849609375,14526.8095703125,14478.0595703125,14503.9501953125,5293810000.0,34290.73828125,34553.16015625,34245.48046875,34502.51171875,295560000.0
2021-07-01,15624.2802734375,15708.7802734375,15488.490234375,15603.8095703125,49570300.0,28832.41015625,28833.169921875,28624.80078125,28707.0390625,45900000.0,2311.0,2330.60009765625,2308.60009765625,2327.0,136378.0,4300.72998046875,4320.66015625,4300.72998046875,4319.93994140625,3788230000.0,14493.6904296875,14533.5498046875,14439.400390625,14522.3798828125,4410470000.0,34507.3203125,34640.28125,34498.8515625,34633.53125,268280000.0
2021-07-02,15644.83984375,15705.5302734375,15616.4296875,15650.08984375,43114700.0,28719.240234375,28849.3203125,28688.630859375,28783.279296875,47500000.0,2324.39990234375,2335.89990234375,2297.10009765625,2302.0,131876.0,4326.60009765625,4355.43017578125,4326.60009765625,4352.33984375,3225840000.0,14582.98046875,14649.1103515625,14555.33984375,14639.330078125,3751420000.0,34642.421875,34821.9296875,34613.48828125,34786.3515625,301860000.0
2021-07-05,15628.419921875,15673.8798828125,15535.2900390625,15661.9697265625,29752900.0,28709.5703125,28731.0703125,28581.080078125,28598.189453125,38500000.0,,,,,,,,,,,,,,,,,,,,
2021-07-06,15615.0703125,15647.8798828125,15466.66015625,15511.3798828125,53759400.0,28677.94921875,28748.23046875,28587.609375,28643.2109375,41700000.0,2304.5,2311.800048828125,2249.89990234375,2269.89990234375,154430.0,4356.4599609375,4356.4599609375,4314.3701171875,4343.5400390625,4309570000.0,14661.5498046875,14687.0,14529.7998046875,14663.6396484375,4489540000.0,34790.16015625,34814.19921875,34358.421875,34577.37109375,348430000.0
2021-07-07,15606.9404296875,15700.9501953125,15604.580078125,15692.7099609375,59732200.0,28262.400390625,28434.990234375,28161.75,28366.94921875,60300000.0,2264.699951171875,2278.5,2229.10009765625,2248.800048828125,164147.0,4351.009765625,4361.8798828125,4329.7900390625,4358.1298828125,4037380000.0,14753.41015625,14755.330078125,14580.7900390625,14665.0595703125,4605630000.0,34604.171875,34708.78125,34435.58984375,34681.7890625,302700000.0
2021-07-08,15584.7197265625,15591.650390625,15304.41015625,15420.6396484375,78813200.0,28332.630859375,28366.759765625,28118.029296875,28118.029296875,62200000.0,2252.60009765625,2253.199951171875,2188.89990234375,2227.300048828125,217596.0,4321.06982421875,4330.8798828125,4289.3701171875,4320.81982421875,4347500000.0,14409.2001953125,14610.0595703125,14371.58984375,14559.7802734375,4575010000.0,34569.01171875,34569.01171875,34145.58984375,34421.9296875,335690000.0
2021-07-09,15497.9296875,15687.9296875,15479.4404296875,15687.9296875,60460900.0,27739.419921875,28000.01953125,27419.400390625,27940.419921875,82300000.0,2224.199951171875,2278.699951171875,2214.10009765625,2275.39990234375,148358.0,4329.3798828125,4371.60009765625,4329.3798828125,4369.5498046875,3531120000.0,14578.4296875,14710.2001953125,14552.259765625,14701.919921875,3826500000.0,34457.51171875,34893.71875,34457.51171875,34870.16015625,301750000.0
2021-07-12,15675.419921875,15806.900390625,15631.83984375,15790.509765625,47460900.0,28412.69921875,28595.119140625,28405.599609375,28569.01953125,55500000.0,2275.39990234375,2283.39990234375,2252.89990234375,2277.300048828125,112416.0,4372.41015625,4386.68017578125,4364.02978515625,4384.6298828125,3384460000.0,14743.8603515625,14761.080078125,14672.6298828125,14733.240234375,3897090000.0,34836.75,35014.8984375,34730.1484375,34996.1796875,294800000.0
2021-07-13,15769.509765625,15806.5703125,15747.5703125,15789.6396484375,50047700.0,28713.8203125,28852.310546875,28699.0390625,28718.240234375,49800000.0,2277.300048828125,2278.39990234375,2233.10009765625,2234.199951171875,151027.0,4381.06982421875,4392.3701171875,4366.919921875,4369.2099609375,3695430000.0,14715.1298828125,14803.6796875,14660.1904296875,14677.650390625,4583460000.0,34959.9609375,35018.7890625,34876.890625,34888.7890625,322430000.0
2021-07-14,15733.1904296875,15810.6796875,15717.830078125,15788.98046875,41145400.0,28517.310546875,28696.80078125,28482.8203125,28608.490234375,54800000.0,2234.699951171875,2254.89990234375,2196.300048828125,2199.300048828125,176902.0,4380.10986328125,4393.68017578125,4362.35986328125,4374.2998046875,4006370000.0,14780.900390625,14790.5498046875,14632.9501953125,14644.9501953125,4496220000.0,34920.828125,35069.1796875,34826.87109375,34933.23046875,344340000.0
2021-07-15,15737.3603515625,15737.3603515625,15592.009765625,15629.66015625,62684900.0,28539.3203125,28571.720703125,28240.2109375,28279.08984375,53200000.0,2199.0,2201.300048828125,2159.300048828125,2186.800048828125,224386.0,4369.02001953125,4369.02001953125,4340.7001953125,4360.02978515625,3905230000.0,14635.7802734375,14650.3701171875,14451.7998046875,14543.1298828125,4512550000.0,34924.80859375,34990.41015625,34762.87109375,34987.01953125,320450000.0
2021-07-16,15682.75,15699.9296875,15476.990234375,15540.3095703125,60314700.0,28039.259765625,28201.30078125,27847.349609375,28003.080078125,50400000.0,2185.0,2211.300048828125,2154.800048828125,2158.89990234375,189033.0,4367.43017578125,4375.08984375,4322.52978515625,4327.16015625,3985700000.0,14597.509765625,14623.01953125,14413.3203125,14427.240234375,4069530000.0,35007.94140625,35090.01171875,34647.8203125,34687.8515625,322980000.0
2021-07-19,15420.1396484375,15423.83984375,15048.5595703125,15133.2001953125,85990500.0,27663.400390625,27792.51953125,27493.630859375,27652.740234375,49900000.0,2156.199951171875,2161.199951171875,2100.10009765625,2126.89990234375,310075.0,4296.39990234375,4296.39990234375,4233.1298828125,4258.490234375,5157660000.0,14235.98046875,14313.599609375,14178.66015625,14274.98046875,4537130000.0,34528.48046875,34528.48046875,33741.76171875,33962.0390625,440440000.0
2021-07-20,15234.849609375,15300.2900390625,15091.900390625,15216.26953125,60029200.0,27351.80078125,27564.51953125,27330.150390625,27388.16015625,63000000.0,2136.10009765625,2202.39990234375,2122.0,2192.0,252823.0,4265.10986328125,4336.83984375,4262.0498046875,4323.06005859375,4438270000.0,14330.4599609375,14555.75,14271.23046875,14498.8798828125,4652450000.0,33981.7890625,34621.7890625,33981.7890625,34511.98828125,387020000.0
2021-07-21,15239.919921875,15443.759765625,15194.5400390625,15422.5,65073800.0,27747.060546875,27882.4296875,27438.0703125,27548.0,51400000.0,2191.5,2235.0,2184.800048828125,2231.300048828125,187298.0,4331.1298828125,4359.7001953125,4331.1298828125,4358.68994140625,3810280000.0,14508.75,14633.1396484375,14498.650390625,14631.9501953125,4098520000.0,34556.9609375,34820.23828125,34556.9609375,34798.0,317090000.0
2021-07-22,15533.2197265625,15578.75,15471.4697265625,15514.5400390625,50331400.0,,,,,,2234.39990234375,2240.800048828125,2186.0,2194.800048828125,187841.0,4361.27001953125,4369.8701171875,4350.06005859375,4367.47998046875,3358300000.0,14652.7197265625,14694.1904296875,14617.8701171875,14684.599609375,3597540000.0,34799.6796875,34879.28125,34673.03125,34823.3515625,291610000.0
2021-07-23,15603.6904296875,15681.41015625,15583.650390625,15669.2900390625,54897600.0,,,,,,2203.300048828125,2214.10009765625,2179.300048828125,2205.10009765625,156158.0,4381.2001953125,4415.18017578125,4381.2001953125,4411.7900390625,4540070000.0,14753.0595703125,14846.0595703125,14698.76953125,14836.990234375,3997250000.0,34855.109375,35095.328125,34855.109375,35061.55078125,314040000.0
2021-07-26,15586.66015625,15641.6103515625,15544.9404296875,15618.98046875,38643700.0,27990.470703125,28036.470703125,27786.439453125,27833.2890625,54500000.0,2200.5,2231.800048828125,2176.10009765625,2213.39990234375,148017.0,4409.580078125,4422.72998046875,4405.4501953125,4422.2998046875,4275630000.0,14821.0302734375,14863.650390625,14790.490234375,14840.7099609375,4437090000.0,35055.859375,35150.37109375,34950.19140625,35144.30859375,259790000.0
2021-07-27,15537.8896484375,15586.900390625,15423.5595703125,15519.1298828125,44081200.0,27911.9296875,28036.23046875,27862.689453125,27970.220703125,51700000.0,2212.5,2213.10009765625,2164.10009765625,2186.699951171875,185690.0,4416.3798828125,4416.3798828125,4372.509765625,4401.4599609375,4241950000.0,14807.9501953125,14811.080078125,14503.759765625,14660.580078125,4329230000.0,35078.8984375,35078.8984375,34878.0703125,35058.51953125,326610000.0
2021-07-28,15538.75,15577.1298828125,15497.099609375,15570.3603515625,56569500.0,27674.990234375,27809.859375,27466.990234375,27581.66015625,57100000.0,2183.5,2237.60009765625,2179.800048828125,2220.699951171875,182158.0,4402.9501953125,4415.47021484375,4387.009765625,4400.64013671875,4215290000.0,14715.66015625,14798.8798828125,14645.6298828125,14762.580078125,4268210000.0,35109.94921875,35116.37109375,34876.83984375,34930.9296875,347170000.0
2021-07-29,15608.8203125,15659.2197265625,15563.650390625,15640.4697265625,51559500.0,27722.609375,27798.05078125,27663.41015625,27782.419921875,67800000.0,2223.60009765625,2255.699951171875,2215.699951171875,2237.5,157895.0,4403.58984375,4429.97021484375,4403.58984375,4419.14990234375,4044600000.0,14771.169921875,14833.740234375,14761.3798828125,14778.259765625,3928640000.0,34985.98828125,35171.51953125,34985.98828125,35084.53125,222680000.0
2021-07-30,15493.740234375,15613.66015625,15440.8896484375,15544.3896484375,61343800.0,27677.890625,27699.349609375,27272.490234375,27283.58984375,70600000.0,2238.0,2252.199951171875,2213.39990234375,2221.60009765625,174659.0,4395.1201171875,4412.25,4389.64990234375,4395.259765625,3956740000.0,14615.849609375,14728.7802734375,14615.849609375,14672.6796875,3645050000.0,35013.26171875,35106.30078125,34871.12890625,34935.46875,276410000.0
2021-08-02,15631.7001953125,15702.8896484375,15511.25,15568.73046875,53799800.0,27493.3203125,27834.599609375,27493.3203125,27781.01953125,60100000.0,2226.5,2257.0,2207.5,2210.89990234375,175613.0,4406.85986328125,4422.18017578125,4384.81005859375,4387.16015625,3724090000.0,14758.599609375,14770.41015625,14665.669921875,14681.0703125,3746130000.0,34968.55859375,35192.109375,34808.19921875,34838.16015625,238620000.0
2021-08-03,15537.6904296875,15608.0703125,15492.580078125,15555.080078125,50024700.0,27580.029296875,27724.44921875,27492.400390625,27641.830078125,57900000.0,2212.89990234375,2228.89990234375,2181.699951171875,2219.39990234375,173203.0,4392.740234375,4423.7900390625,4373.0,4423.14990234375,3965190000.0,14713.990234375,14762.599609375,14584.08984375,14761.2900390625,4141370000.0,34864.1015625,35120.94140625,34714.328125,35116.3984375,259820000.0
2021-08-04,15653.650390625,15712.26953125,15600.7998046875,15692.1298828125,54854200.0,27612.900390625,27636.33984375,27488.740234375,27584.080078125,67500000.0,2215.0,2223.199951171875,2188.60009765625,2191.699951171875,156662.0,4415.9501953125,4416.169921875,4400.22998046875,4402.66015625,4260760000.0,14747.2099609375,14812.3701171875,14734.1201171875,14780.5302734375,4337330000.0,35047.44140625,35047.44140625,34790.62109375,34792.671875,245300000.0
2021-08-05,15691.740234375,15751.8798828125,15672.26953125,15744.669921875,61559300.0,27526.669921875,27741.55078125,27526.669921875,27728.119140625,55900000.0,2190.89990234375,2235.800048828125,2187.300048828125,2232.699951171875,142347.0,4408.85986328125,4429.759765625,4408.85986328125,4429.10009765625,3769410000.0,14794.080078125,14896.4697265625,14776.0302734375,14895.1201171875,4107300000.0,34815.609375,35067.5390625,34815.609375,35064.25,216580000.0
2021-08-06,15770.849609375,15808.240234375,15737.099609375,15761.4501953125,52191600.0,27709.220703125,27888.869140625,27709.220703125,27820.0390625,56400000.0,2231.5,2263.800048828125,2227.0,2245.89990234375,142606.0,4429.06982421875,4440.81982421875,4429.06982421875,4436.52001953125,3451870000.0,14864.2197265625,14890.1796875,14788.58984375,14835.759765625,4173090000.0,35077.44140625,35246.7890625,35077.44140625,35208.51171875,231570000.0
2021-08-09,15773.509765625,15798.509765625,15699.26953125,15745.41015625,41278000.0,,,,,,2245.60009765625,2245.60009765625,2223.39990234375,2232.699951171875,106742.0,4437.77001953125,4439.39013671875,4424.740234375,4432.35009765625,3449280000.0,14855.759765625,14883.8095703125,14802.6904296875,14860.1796875,4111640000.0,35229.671875,35229.671875,35041.23828125,35101.8515625,207850000.0
2021-08-10,15734.1396484375,15802.150390625,15733.650390625,15770.7099609375,37936600.0,27887.029296875,28128.609375,27808.5390625,27888.150390625,61400000.0,2235.800048828125,2243.60009765625,2223.39990234375,2237.800048828125,117886.0,4435.7900390625,4445.2099609375,4430.02978515625,4436.75,3886610000.0,14887.75,14894.6103515625,14754.48046875,14788.08984375,3991770000.0,35135.171875,35285.16015625,35091.91015625,35264.671875,255040000.0
2021-08-11,15792.1201171875,15887.16015625,15724.990234375,15826.08984375,46983300.0,28045.83984375,28146.6796875,27974.990234375,28070.509765625,67100000.0,2237.300048828125,2250.0,2215.89990234375,2248.699951171875,148546.0,4442.18017578125,4449.43994140625,4436.419921875,4442.41015625,3532560000.0,14834.3798828125,14842.5,14692.41015625,14765.1396484375,4002340000.0,35300.890625,35501.16015625,35300.890625,35484.96875,232800000.0
2021-08-12,15829.26953125,15964.3798828125,15823.5302734375,15937.509765625,53018500.0,28177.19921875,28279.80078125,28006.310546875,28015.01953125,57900000.0,2248.89990234375,2252.699951171875,2228.60009765625,2242.5,132433.0,4446.080078125,4461.77001953125,4435.9599609375,4460.830078125,3375310000.0,14751.3603515625,14824.3095703125,14698.9404296875,14816.259765625,4049000000.0,35481.94140625,35510.76953125,35352.53125,35499.8515625,231600000.0
2021-08-13,15948.150390625,16030.330078125,15940.8203125,15977.4404296875,39905200.0,28038.9609375,28070.0,27949.330078125,27977.150390625,55800000.0,2242.89990234375,2244.800048828125,2218.300048828125,2222.199951171875,116183.0,4464.83984375,4468.3701171875,4460.81982421875,4468.0,3016470000.0,14825.0703125,14850.6103515625,14797.2197265625,14822.900390625,4061070000.0,35551.55859375,35610.5703125,35474.78125,35515.37890625,236790000.0
2021-08-16,15875.7001953125,15961.1796875,15851.2802734375,15925.73046875,44305900.0,27806.109375,27833.2109375,27427.380859375,27523.189453125,57200000.0,2217.0,2221.10009765625,2187.800048828125,2201.39990234375,163957.0,4461.64990234375,4480.259765625,4437.66015625,4479.7099609375,3370640000.0,14771.5302734375,14794.6796875,14610.01953125,14793.759765625,3973920000.0,35490.828125,35631.19140625,35231.87109375,35625.3984375,292590000.0
2021-08-17,15872.1201171875,15937.4697265625,15811.5703125,15921.9501953125,46077200.0,27666.939453125,27750.390625,27424.470703125,27424.470703125,49600000.0,2201.0,2202.10009765625,2148.10009765625,2174.39990234375,249476.0,4462.1201171875,4462.1201171875,4417.830078125,4448.080078125,3836960000.0,14670.5595703125,14716.9501953125,14550.8798828125,14656.1796875,4168880000.0,35500.01171875,35500.01171875,35120.30859375,35343.28125,309410000.0
